;datetime;id;status;activity;merit;post
2470;2018-07-03 06:40:18;zoeylee;Jr. Member;140;0;"Quote from: sunita01 on June 25, 2018, 11:17:52 AM
Bitcoin is a digital currency. It is also true that bitcoin works as a real money. The biggest truth is that bitcoin can make anyone rich. Bitcoin is constantly making progress.
Yes i agree, it works with real money. Anyone could be be rich if patience will always be your attitude. It makes progress in the sense that you know how to deal on it."
2471;2018-07-03 07:25:03;Odlanyer;Member;336;10;Bitcoin is a digital currency, yes that is true because of bitcoin you have an extra money that you need in daily life, your life become brighter in bitcoin you become rich and any people. Bitcoin is a good investment in the future.
2472;2018-07-03 07:42:27;paulparkker;Newbie;22;0;The truth of bitcoin it first digital currency its work on block chain if i say in other way block chain technology invent of bitcoin ..and nowadays its the big valuable currency according to others 
2473;2018-07-03 08:08:31;ilovecoin1112;Newbie;21;0;"Wholeheartedly agree, too many ""investors"" looking for a get-rich-quick scheme."
2474;2018-07-03 08:16:30;Souw33;Newbie;3;0;Many people who do not advise to invest in bitcoin because of considerable risk. I think there is no investment land that has no risk, all investment must have risk and not always profit. If bitcoin is not worth the investment, but why are there still so many people investing in bitcoin, and quite a lot of people are becoming billionaires as a result of investing in bitcoin.
2475;2018-07-03 08:43:09;ballerin and giroud;Member;350;12;Anyone who intends to invest in bitcoin or altcoin should have their respective goals. It is true to get profit when investing in cryptos someone must dare to take risks, someone must be ready with losing the money he has and they are ready for a very volatile price movement. And to decide such things does take time, but when compared with the way people to get profit apart from cryptocurrency is more comfortable. I agree with someone who creates cryptocurrency as an additional income, they spend money willingly to lose.
2476;2018-07-03 08:50:06;Gurjasmeet;Jr. Member;112;0;We can achieve to peak point target use bitcoin. but for get it we would be work hard, much more  knowledge assets & projects. due to popularity lot of people invest money to become richman.
2477;2018-07-03 08:52:43;RamonBTC;Full Member;294;106;"So better be educated and knowledgeable enough before investing. Yes it risky, but is it a scam? No it is not until someone decide to use it for such shame.

Those who doesn’t understand the risk with it on the first place doesn’t deserve to be in this investment and can now start packing they’re money and round away.

You invest your money on your own, so blame it on you if things go wrong. Easy."
2478;2018-07-03 08:59:11;Ctn;Sr. Member;588;258;"I dont see how that is related to the bitcoin alone and not for all of the crypto currencies. Well, bitcoin is basically currency and it wasn't meant for earning money but human greed put it into the position where we use it for doing so. 

Anyway, the truth is money gets more money and if you add risk in it then you get even more than that. Scams, issues with earning methods, getting into wrong way of earning is all about the rules of financial management. How do you seek the monetary funds and how well you manage it.

Its not about the bitcoin really, its about financing I guess."
2479;2018-07-03 09:24:49;ritiktakyan01;Jr. Member;210;0;Bitcoin is a digital currency. It is true that bitcoin works as a real currency. This is also true. The biggest truth is that today everyone wants to get a bitcoin, bitcoin itself is a truth.
2480;2018-07-03 09:28:37;longwintershere;Jr. Member;224;1;"Quote from: brickafterbrickwalldpt on June 25, 2018, 11:09:02 AM
It's not only about Bitcoin but also about many different assets. People tend to buy Bitcoin even though they don't understand cryptocurrenncies or they don't even bother to read about them. People panic right now because its price is constantly decreasing without any particular reason. Don't focus on the price, focus on the technology.

most people I know just bought bitcoin because they don't want to miss out if the growth like in 2017 happens again. They don't care about te technology or idea behind it at all"
2481;2018-07-03 09:30:14;sakamaku;Jr. Member;56;0;I agree with your point, it is not easy, it will be a great source of your budget if you know it, Bitcoin is the payment system that people need to apply for. It deals much faster than bank transfer.
2482;2018-07-03 09:34:18;phucngungoc;Member;280;10;"Quote from: dohh on June 25, 2018, 10:53:26 AM
To judge if bitcoin is worth to invest in, you may consider this universal monetary rule:

There is NO good, easy, risk free money, that is available for everyone.

If the money good and risk free, it is called a heritage and it is not available for everyone.
If the money is good and available for everyone, its is called an entrepreneurship and its not risk free nor usually easy.
If the money is risk free and available for anyone, it is called a salary, but that is usually not very good.

If anyone claims, that money is good, easy, risk free and anyone can get their share of it, it is essentially a scam. Doesnt matter if You are being scammed with money, electricity or just waste of time. It also doesnt matter if there are several people who get scammed big time at once or millions, that are scammed bit by bit, it is still a scam. Any deal, where people are attracted with false promises and where the nature of their investment is kept hidden by purpose, is a scam. Bitcoin is not what promised and that fact is being disguised now.



I think that at this time we can hardly predict the future of bitcoin, the market is constantly fluctuating and difficult to predict, bitcoin prices are constantly adjusting and down more than 70% during the past 6 months . I believe bitcoin prices will probably continue to fall sharply from now until the end of 2018 and may fall back to $ 1000."
2483;2018-07-04 06:08:59;Doterti;Jr. Member;65;0;"Quote from: phucngungoc on July 03, 2018, 09:34:18 AM
Quote from: dohh on June 25, 2018, 10:53:26 AM
To judge if bitcoin is worth to invest in, you may consider this universal monetary rule:

There is NO good, easy, risk free money, that is available for everyone.

If the money good and risk free, it is called a heritage and it is not available for everyone.
If the money is good and available for everyone, its is called an entrepreneurship and its not risk free nor usually easy.
If the money is risk free and available for anyone, it is called a salary, but that is usually not very good.

If anyone claims, that money is good, easy, risk free and anyone can get their share of it, it is essentially a scam. Doesnt matter if You are being scammed with money, electricity or just waste of time. It also doesnt matter if there are several people who get scammed big time at once or millions, that are scammed bit by bit, it is still a scam. Any deal, where people are attracted with false promises and where the nature of their investment is kept hidden by purpose, is a scam. Bitcoin is not what promised and that fact is being disguised now.



I think that at this time we can hardly predict the future of bitcoin, the market is constantly fluctuating and difficult to predict, bitcoin prices are constantly adjusting and down more than 70% during the past 6 months . I believe bitcoin prices will probably continue to fall sharply from now until the end of 2018 and may fall back to $ 1000.

One of the truth about bitcoin is the bitcoin is really exist but the only thing why others try to dispute it because they don't believe it that there is a money through online and that's why some people are trying to use it for ""scam"" purposes so that they can benefit of it and with that process is through investing. It is just the matter of believing it and time that bitcoin is really exist. We all know that there is no easy way to have an income that's why you need to risk it whether the outcome would be a failure or successful."
2484;2018-07-04 06:52:01;Husecomang;Jr. Member;47;0;"Quote from: speedy963 on June 25, 2018, 02:29:42 PM
Quote from: micher143 on June 25, 2018, 11:40:42 AM
Quote from: brickafterbrickwalldpt on June 25, 2018, 11:09:02 AM
It's not only about Bitcoin but also about many different assets. People tend to buy Bitcoin even though they don't understand cryptocurrenncies or they don't even bother to read about them. People panic right now because its price is constantly decreasing without any particular reason. Don't focus on the price, focus on the technology.
The true essense of bitcoin and it's system are not particularly in the terms of money, the real purpose of it is to have a much easiest, fastest and convenient ways of doing or making different transactions that can help to the people. Thus, to make bitcoin much useful and helpful to people it system can also use for investment where in people can earn a huge of money from it in just for a short period of time.
Just because there are also other purposes of bitcoin doesn't mean that the main purpose of bitcoin and blockchain technology will be forgotten. People only see what is the outer benefits of bitcoin and blockchain technology, maybe because of what they heard before entering or maybe influences, but for the better please do not forget also the other true purpose of blockchain and bitcoin.
Blockchain is a very big technology and it cannot be limited to bitcoins only. Not many people were aware of blockchian, until bitcoin came .As far as true purpose of bitcoin is concerned, it will only be fulfilled once we see bitcoin being used in real sale purchase, as fiat is used."
2485;2018-07-09 06:01:14;Doterti;Jr. Member;65;0;"Quote from: Husecomang on July 04, 2018, 06:52:01 AM
Quote from: speedy963 on June 25, 2018, 02:29:42 PM
Quote from: micher143 on June 25, 2018, 11:40:42 AM
Quote from: brickafterbrickwalldpt on June 25, 2018, 11:09:02 AM
It's not only about Bitcoin but also about many different assets. People tend to buy Bitcoin even though they don't understand cryptocurrenncies or they don't even bother to read about them. People panic right now because its price is constantly decreasing without any particular reason. Don't focus on the price, focus on the technology.
The true essense of bitcoin and it's system are not particularly in the terms of money, the real purpose of it is to have a much easiest, fastest and convenient ways of doing or making different transactions that can help to the people. Thus, to make bitcoin much useful and helpful to people it system can also use for investment where in people can earn a huge of money from it in just for a short period of time.
Just because there are also other purposes of bitcoin doesn't mean that the main purpose of bitcoin and blockchain technology will be forgotten. People only see what is the outer benefits of bitcoin and blockchain technology, maybe because of what they heard before entering or maybe influences, but for the better please do not forget also the other true purpose of blockchain and bitcoin.
Blockchain is a very big technology and it cannot be limited to bitcoins only. Not many people were aware of blockchian, until bitcoin came .As far as true purpose of bitcoin is concerned, it will only be fulfilled once we see bitcoin being used in real sale purchase, as fiat is used.

The bitcoin has a big value of price or money which it can help the people who are in need financial and also bitcoin itself has a big role to the market in which all the currencies are very related and it can lead also a better economy."
2486;2018-07-09 06:31:49;jj6080801;Newbie;28;0;Bitcoin is an advanced assest or cash. It is additionally obvious that bitcoin fills in as a genuine cash and help to man for progress. The greatest truth is that bitcoin can make anybody rich and create nation economy. Bitcoin is always gaining ground.
2487;2018-07-09 06:42:55;ys fs;Jr. Member;224;0;the truth I encountered in bitcoin is, it's hard to understand the ins and outs of bitcoin, and also the intricate workings,methods, but there is also a very risky risk....
2488;2018-07-10 00:09:44;avoxosuccesful;Jr. Member;238;3;The genuine essense of bitcoin and it's framework are not especially in the terms of cash, the genuine motivation behind it is to have a much simplest, speediest and advantageous methods for doing or making distinctive exchanges that can help to the general population. Therefore, to make bitcoin much valuable and accommodating to individuals it framework can likewise use for speculation where in individuals can procure a colossal of cash from it in only for a brief timeframe.
2489;2018-07-10 03:09:24;nagobinga;Full Member;378;100;the price of 1 BTC is very high reaching a hundred million more there is no news lie about it but it is surely there are ups and downs so they will wait for the high price to resell.
2490;2018-07-10 03:46:14;jimmydvd;Full Member;462;100;I agree with your opinion that there is no easy way to get the money it requires a process and effort and hard work so it is unreasonable if anyone offers a way to earn money easily so do not we easily fooled by such a thing
2491;2018-07-10 04:14:24;shawn995;Full Member;350;100;The bona fide quintessence of bitcoin and it's system are not particularly in the terms of money, the honest to goodness inspiration driving it is to have a much least difficult, speediest and beneficial strategies for doing or making unmistakable trades that can help to the all inclusive community. Along these lines, to make bitcoin much profitable and pleasing to people it structure can moreover use for hypothesis where in people can obtain an epic of trade from it out just for a short time allotment.
2492;2018-07-10 04:34:53;jeffer8035;Member;240;10;all investment carries a risk all investment takes time to receive its fruits bitcoin is a reserve of value for it to be exchanged in currency has to have a value already has that value a few years to go so that it is or over months nothing is easy in this life I believe that more than promises is a reality bitcoin is transparent this is what you can review in terms of the lost you bought very expensive maybe you see a lot of them have happened some time they are experiences of the market the time will say suddenly the other year is in 30000 and you recover your investment and you get a profit like that, bitcoin
2493;2018-07-10 04:43:16;genuin;Sr. Member;378;251;"you say that I think because you suffered a significant loss in bitcoin trading.
if you are a bitcoin offender from 2014 surely you love bitcoin.
every currency in circulation is a propaganda product of a handful of people, not just bitcoins and you have to admit it"
2494;2018-07-10 05:32:10;hacsoi2799;Jr. Member;69;0;Bitcoin prone to theft: Early in 2014, Bitcoin suffered a heavy blow after the Mt.Gox in Japan is attacked. At that price, the stolen bitcoins were worth $ 460 million. It's the biggest bitcoin in history and it has raised concerns about the safety of the currency.
2495;2018-07-10 05:41:20;dohh;Jr. Member;98;1;"Quote from: Doterti on July 09, 2018, 06:01:14 AM
Quote from: Husecomang on July 04, 2018, 06:52:01 AM
Quote from: speedy963 on June 25, 2018, 02:29:42 PM
Quote from: micher143 on June 25, 2018, 11:40:42 AM
Quote from: brickafterbrickwalldpt on June 25, 2018, 11:09:02 AM
It's not only about Bitcoin but also about many different assets. People tend to buy Bitcoin even though they don't understand cryptocurrenncies or they don't even bother to read about them. People panic right now because its price is constantly decreasing without any particular reason. Don't focus on the price, focus on the technology.
The true essense of bitcoin and it's system are not particularly in the terms of money, the real purpose of it is to have a much easiest, fastest and convenient ways of doing or making different transactions that can help to the people. Thus, to make bitcoin much useful and helpful to people it system can also use for investment where in people can earn a huge of money from it in just for a short period of time.
Just because there are also other purposes of bitcoin doesn't mean that the main purpose of bitcoin and blockchain technology will be forgotten. People only see what is the outer benefits of bitcoin and blockchain technology, maybe because of what they heard before entering or maybe influences, but for the better please do not forget also the other true purpose of blockchain and bitcoin.
Blockchain is a very big technology and it cannot be limited to bitcoins only. Not many people were aware of blockchian, until bitcoin came .As far as true purpose of bitcoin is concerned, it will only be fulfilled once we see bitcoin being used in real sale purchase, as fiat is used.

The bitcoin has a big value of price or money which it can help the people who are in need financial and also bitcoin itself has a big role to the market in which all the currencies are very related and it can lead also a better economy.

This last ""argument"" of Yours should be penalized as crime. Its particularly the same, as to advice people in need of extra income to go and gamble."
2496;2018-07-10 05:54:40;Mazda17;Full Member;392;101;"Quote from: rizki90 on June 25, 2018, 11:28:57 AM
it is true any form of investment has risks. for bitcoin is an investment that has the greatest risk, but it will also be very profitable. behind all existing investments, for digital currency especially bitcoin is a good investment in the future because it is very promising.
Your opinion is very good and I agree with your opinion.
Yes it is true what you say that in every investing pasri there is a risk but it is profitable for us all because behind all existing investments, especially bitcoin is a good thing if investing for the future.
As far as I know every job there must be risk and also there are advantages so in the future we must be careful to move forward."
2497;2018-07-10 05:57:37;royalcrypt;Member;443;10;Bitcoin will eventually be used in buying more and more goods and services. Buy btc when it is low and spend it when it is high is the way that you can have the most utility out of your bitcoin.
2498;2018-07-10 05:59:53;solenn heussaff;Member;119;16;"Quote from: dohh on June 25, 2018, 10:53:26 AM
To judge if bitcoin is worth to invest in, you may consider this universal monetary rule:

There is NO good, easy, risk free money, that is available for everyone.

If the money good and risk free, it is called a heritage and it is not available for everyone.
If the money is good and available for everyone, its is called an entrepreneurship and its not risk free nor usually easy.
If the money is risk free and available for anyone, it is called a salary, but that is usually not very good.

If anyone claims, that money is good, easy, risk free and anyone can get their share of it, it is essentially a scam. Doesnt matter if You are being scammed with money, electricity or just waste of time. It also doesnt matter if there are several people who get scammed big time at once or millions, that are scammed bit by bit, it is still a scam. Any deal, where people are attracted with false promises and where the nature of their investment is kept hidden by purpose, is a scam. Bitcoin is not what promised and that fact is being disguised now.






I agree in your opinion. When you invest in bitcoin, you will take a risk because you can't control the bitcoin price but investing in bitcoin can give you a high profit. And it is worth waiting when you buy in low price and sell in high price."
2499;2018-07-10 06:00:50;jennygamilo;Jr. Member;126;0;The Truth about Bitcoin is ,it is not easy to use ! You need patience and perseverance for you to be able to have or to earn money bitcoin is an online investment but still it is not easy as easy as the other people think.
2500;2018-07-10 06:01:09;crystalk;Newbie;14;0;Thanks for sharing this information
2501;2018-07-10 06:03:48;Xenrise;Sr. Member;560;251;"Quote from: dohh on June 25, 2018, 10:53:26 AM
There is NO good, easy, risk free money, that is available for everyone.

If you really wanted easy money without a risk, then you've entered something that you are not finding. It's not a good idea to go to something you aren't really into. Look at the emphasized word, NO EASY MONEY OR NO FREE MONEY WITHOUT RISK. Bitcoin and other crypto are worth to invest if you are good in risking money. There were some cases that some people are thinking that bitcoin is an easy money but no. Especially if you aren't joining bounties in order to invest, thus investing your own money."
2502;2018-07-10 06:16:57;tranhieu2799;Newbie;29;0;"Warren Buffett, the most famous investor in the world, is not interested in bitcoin. One of the few times he talked about the virtual currency on CNBC was, ""Stay away from it, it's an illusion. The idea of holding a huge virtual currency for me is just a joke. ""
We should be careful when investing in this virtual currency."
2503;2018-07-10 06:20:12;panukurap;Full Member;290;100;I agree with your opinion, because there is no easy way and no risk to make a lot of money, bitcoin is also like that although it can generate big enough money but has big enough risk too, so if we want to earn big enough money we also must be ready to take his or her risk.
2504;2018-07-11 11:58:29;Yatsan;Hero Member;742;517;"Quote from: dohh on June 25, 2018, 10:53:26 AM
To judge if bitcoin is worth to invest in, you may consider this universal monetary rule:

There is NO good, easy, risk free money, that is available for everyone.

If the money good and risk free, it is called a heritage and it is not available for everyone.
If the money is good and available for everyone, its is called an entrepreneurship and its not risk free nor usually easy.
If the money is risk free and available for anyone, it is called a salary, but that is usually not very good.

If anyone claims, that money is good, easy, risk free and anyone can get their share of it, it is essentially a scam. Doesnt matter if You are being scammed with money, electricity or just waste of time. It also doesnt matter if there are several people who get scammed big time at once or millions, that are scammed bit by bit, it is still a scam. Any deal, where people are attracted with false promises and where the nature of their investment is kept hidden by purpose, is a scam. Bitcoin is not what promised and that fact is being disguised now.



More users did not really realize that thing, because they all want an easy money, in short they dont tend to realize how risky, or what is the situation of bitcoin as of now. They tend to do unpredictable decisions like pulling there stock, simple because they did not really analyze what the real thing is going on. But as we all know, patience is what bitcoin trying us to realize."
2505;2018-07-11 12:01:23;soname12;Member;266;15;"Quote from: dohh on June 25, 2018, 10:53:26 AM
To judge if bitcoin is worth to invest in, you may consider this universal monetary rule:

There is NO good, easy, risk free money, that is available for everyone.

If the money good and risk free, it is called a heritage and it is not available for everyone.
If the money is good and available for everyone, its is called an entrepreneurship and its not risk free nor usually easy.
If the money is risk free and available for anyone, it is called a salary, but that is usually not very good.

If anyone claims, that money is good, easy, risk free and anyone can get their share of it, it is essentially a scam. Doesnt matter if You are being scammed with money, electricity or just waste of time. It also doesnt matter if there are several people who get scammed big time at once or millions, that are scammed bit by bit, it is still a scam. Any deal, where people are attracted with false promises and where the nature of their investment is kept hidden by purpose, is a scam. Bitcoin is not what promised and that fact is being disguised now.



I think 100% of people know that investing in Bitcoin is very risky. But in the meantime, many countries are adopting Bitcoin; probably people are thinking that Bitcoin will have no risk when investing."
2506;2018-07-11 12:11:56;Ahmadarwani56;Jr. Member;112;0;yes I agree about the truth of bitcoin because bitcoin can make its users sufficient. but with laden he already knows his knowledge .
2507;2018-07-11 12:15:09;greengate01;Newbie;28;0;"Quote from: ys fs on July 09, 2018, 06:42:55 AM
the truth I encountered in bitcoin is, it's hard to understand the ins and outs of bitcoin, and also the intricate workings,methods, but there is also a very risky risk....

Investing in bitcoin has a risk.Many investors are getting panic because the price value of Bitcoin are now decreasing.We dont have to panic because it's price will rise soon"
2508;2018-07-11 12:16:23;richkid3001;Newbie;29;0;Bitcoin was created for the people so that banks and governments no longer steal from us.
2509;2018-07-11 12:35:20;_navoj;Jr. Member;41;0;Investing with bitcoin affiliates with risk to take place, the value may fall or rise but one thing is for sure. Involving regarding with this subject is a great factor in terms of your financial stability in the future.
2510;2018-07-11 12:45:02;buternasek;Member;322;12;"Quote from: brickafterbrickwalldpt on June 25, 2018, 11:09:02 AM
It's not only about Bitcoin but also about many different assets. People tend to buy Bitcoin even though they don't understand cryptocurrenncies or they don't even bother to read about them. People panic right now because its price is constantly decreasing without any particular reason. Don't focus on the price, focus on the technology.
really, they did not learn about blockchain technology first.
they tend to be only tempted by the great benefits that are pledged by bitcoin. and in the end they are confused when bitcoin prices suddenly decline."
2511;2018-07-11 13:13:54;Proton2233;Sr. Member;420;252;"Quote from: _navoj on July 11, 2018, 12:35:20 PM
Investing with bitcoin affiliates with risk to take place, the value may fall or rise but one thing is for sure. Involving regarding with this subject is a great factor in terms of your financial stability in the future.
Investment can never be a factor of financial stability. Always a risk. Money can't come from nowhere. All the people who bought the coins cheaply and sold expensive spent the money of those who bought the coins expensive. I hope that bitcoin will not be a financial pyramid afterwards."
2512;2018-07-11 13:16:50;coromabur;Jr. Member;150;0;"Quote from: dohh on June 25, 2018, 10:53:26 AM
To judge if bitcoin is worth to invest in, you may consider this universal monetary rule:

There is NO good, easy, risk free money, that is available for everyone.

If the money good and risk free, it is called a heritage and it is not available for everyone.
If the money is good and available for everyone, its is called an entrepreneurship and its not risk free nor usually easy.
If the money is risk free and available for anyone, it is called a salary, but that is usually not very good.

If anyone claims, that money is good, easy, risk free and anyone can get their share of it, it is essentially a scam. Doesnt matter if You are being scammed with money, electricity or just waste of time. It also doesnt matter if there are several people who get scammed big time at once or millions, that are scammed bit by bit, it is still a scam. Any deal, where people are attracted with false promises and where the nature of their investment is kept hidden by purpose, is a scam. Bitcoin is not what promised and that fact is being disguised now.





It's true that all things related to investing are definitely at risk and if you want to invest in bitcoin you should at least learn about bitcoin, about what risks are possible when we invest in bitcoin so we can accept the situation as bitcoin prices continue to fall as it is today."
2513;2018-07-11 13:20:35;malikusama;Copper Member;686;288;"Quote from: dohh on June 25, 2018, 10:53:26 AM
It also doesnt matter if there are several people who get scammed big time at once or millions, that are scammed bit by bit, it is still a scam. Any deal, where people are attracted with false promises and where the nature of their investment is kept hidden by purpose, is a scam. Bitcoin is not what promised and that fact is being disguised now.


Any deal? So who is forcing you to get into this deal? Actually it seems that you misunderstood what bitcoin really is.
Bitcoin was never risk free because it is purely decentralized currency with price volatility, but it doesn't mean bitcoin is not reliable.
If you observe the history of bitcoin price chart then you should not surprised of the current market scenario.
BTW can you elaborate further that what bitcoin was supposed to be? and how it is being disguised now?"
2514;2018-07-11 13:31:11;vionas;Jr. Member;252;0;"Quote from: dohh on June 25, 2018, 10:53:26 AM
To judge if bitcoin is worth to invest in, you may consider this universal monetary rule:

There is NO good, easy, risk free money, that is available for everyone.

If the money good and risk free, it is called a heritage and it is not available for everyone.
If the money is good and available for everyone, its is called an entrepreneurship and its not risk free nor usually easy.
If the money is risk free and available for anyone, it is called a salary, but that is usually not very good.

If anyone claims, that money is good, easy, risk free and anyone can get their share of it, it is essentially a scam. Doesnt matter if You are being scammed with money, electricity or just waste of time. It also doesnt matter if there are several people who get scammed big time at once or millions, that are scammed bit by bit, it is still a scam. Any deal, where people are attracted with false promises and where the nature of their investment is kept hidden by purpose, is a scam. Bitcoin is not what promised and that fact is being disguised now.




Bitcoin is good for investment, but not everyone can benefit from bitcoin, and to benefit from it, must be patient and can choose the right time to enter the market."
2515;2018-07-11 13:55:01;biskitop;Full Member;462;101;despite having a large capital, it is better to learn well the bitcoin fluctuations. because the price can change quickly, so do not panic if there is a market crash as it is today. and hold to take advantage.
2516;2018-07-12 12:04:22;Punit kumar;Jr. Member;70;0;Bitcoin is a digital crypto currency. It is also true that bitcoin works as a real money. Investing in bitcoin has a risk but the biggest truth is that bitcoin can make anyone rich.
2517;2018-07-12 12:23:00;Geemy;Member;322;15;There is no trust in any work Betquin will end soon and all the circulation of the news now is all false and useless to wait and who sold is a winner and who waits is a loser
2518;2018-07-12 16:14:36;Larva14;Sr. Member;490;250;"Quote from: sunita01 on June 25, 2018, 11:17:52 AM
Bitcoin is a digital currency. It is also true that bitcoin works as a real money. The biggest truth is that bitcoin can make anyone rich. Bitcoin is constantly making progress.
I agree in your opinion, bitcoin is a digital currency that have great potential to make us rich, this is true cause bitcoin helps us to gain our profit in investment.  Bitcoin helps us to reach our dreams to become successful in the future ."
2519;2018-07-12 16:23:12;Hudadahuda2018;Jr. Member;224;2;"Quote from: sunita01 on June 25, 2018, 11:17:52 AM
Bitcoin is a digital currency. It is also true that bitcoin works as a real money. The biggest truth is that bitcoin can make anyone rich. Bitcoin is constantly making progress.
What you say is true and I'm sure bitcoin will soon be famous in the world because it's getting more and more people knowing bitcoin is working as real money so bitcoin can make a lot of people turn out to be as simple as possible in the sense that bitcoin helps the needs of many people.
Bitcoin progressed thanks to mutual trust with each other so that mutual benefit is bitcoin increasingly has a future as well as many people who have changes in the living economy."
2520;2018-07-12 16:52:01;ombir;Jr. Member;81;0;"Bitcoin is a good posture. Now it is spreading rapidly in all countries. In some countries it has started getting salar...
More"
2521;2018-07-12 17:36:22;Mia Wallace;Full Member;330;100;     Bitcoin is the first cryptocurrency introduced with some specific characteristics such as digital and decentralized one .It is a modern form of economy with strong network system and is against the current economic concepts. Bitcoin transactions are recorded in an electronic ledger with the blockchain technology. The features are found useful and trustworthy so its popularity has been spread world wide and more people are attracted and, hence I am also attracted to join with Bitcoin community.
2522;2018-07-12 17:50:49;polyballz;Sr. Member;449;250;"Quote from: dohh on June 25, 2018, 10:53:26 AM
To judge if bitcoin is worth to invest in, you may consider this universal monetary rule:

There is NO good, easy, risk free money, that is available for everyone.

If the money good and risk free, it is called a heritage and it is not available for everyone.
If the money is good and available for everyone, its is called an entrepreneurship and its not risk free nor usually easy.
If the money is risk free and available for anyone, it is called a salary, but that is usually not very good.

If anyone claims, that money is good, easy, risk free and anyone can get their share of it, it is essentially a scam. Doesnt matter if You are being scammed with money, electricity or just waste of time. It also doesnt matter if there are several people who get scammed big time at once or millions, that are scammed bit by bit, it is still a scam. Any deal, where people are attracted with false promises and where the nature of their investment is kept hidden by purpose, is a scam. Bitcoin is not what promised and that fact is being disguised now.



Whether this is a trend or just imitating a rich person with Bitcoin, whom I see people buying Bitcoin in hopes of getting big profits, without thinking about the risks they are facing, they will not even want to learn Cryptocurancy first. People are panicking now because the price keeps dropping for no particular reason. Do not focus on price, focus on technology."
2523;2018-07-12 18:33:32;Aying;Sr. Member;490;250;"Quote from: Mia Wallace on July 12, 2018, 05:36:22 PM
     Bitcoin is the first cryptocurrency introduced with some specific characteristics such as digital and decentralized one .It is a modern form of economy with strong network system and is against the current economic concepts. Bitcoin transactions are recorded in an electronic ledger with the blockchain technology. The features are found useful and trustworthy so its popularity has been spread world wide and more people are attracted and, hence I am also attracted to join with Bitcoin community.
That is right, what I really love about it as well is the tendency and ability that it would change the world someday, and we are aiming for it that one day bitcoin will fully adopt by all people in the world."
2524;2018-07-12 18:43:11;nesis67;Jr. Member;37;0;I think there is no investment land that has no risk, all investments must have risks and not always profit. If bitcoin is not worth the investment, but why there are so many people investing in bitcoin, and quite a lot of people have succeeded with bitcoin.
2525;2018-07-13 13:25:50;Sean25pogi;Member;350;11;"The company of bitcoin is the rank one in the cryptocurency,
they are in demand business in this industry because every qualifications that investors search and seek for, is in the quality of bitcoin."
2526;2018-07-13 13:40:17;pharaon;Full Member;534;100;"Quote from: dohh on June 25, 2018, 10:53:26 AM
To judge if bitcoin is worth to invest in, you may consider this universal monetary rule:

There is NO good, easy, risk free money, that is available for everyone.

If the money good and risk free, it is called a heritage and it is not available for everyone.
If the money is good and available for everyone, its is called an entrepreneurship and its not risk free nor usually easy.
If the money is risk free and available for anyone, it is called a salary, but that is usually not very good.

If anyone claims, that money is good, easy, risk free and anyone can get their share of it, it is essentially a scam. Doesnt matter if You are being scammed with money, electricity or just waste of time. It also doesnt matter if there are several people who get scammed big time at once or millions, that are scammed bit by bit, it is still a scam. Any deal, where people are attracted with false promises and where the nature of their investment is kept hidden by purpose, is a scam. Bitcoin is not what promised and that fact is being disguised now.



What does it mean: ""Bitcoin is not what you promised"" What to you and who can promise? It is clear that money or coins will not appear for you just like that, and they need to be earned. We should seize the opportunity and rejoice that we live in the era of the development of the crypto currency."
2527;2018-07-13 14:03:52;Promipunit;Jr. Member;124;0;Bitcoin is a digital crypto currency. It is true that bitcoin works as a real money. The biggest truth is that bitcoin can make anyone rich. It has a huge risk but its profit is high .
2528;2018-07-13 14:14:57;Luigieee;Jr. Member;140;4;Yes its hard to get and gain,but if you work smart you will have a chance to be rich by doing trading or investing.For now the uses of bitcoin was getting broad and many country now was already accepted it as a payment system,that why bitcoin was getting popular every month or either a year.
2529;2018-07-13 14:31:59;A Feeder;Full Member;378;101;Bitcoin is a digital currency that your life and future  become brighter, you can earn your own money by the help of bitcoin on joining to bounty campaign that people become rich.
2530;2018-07-13 14:47:07;jzale;Full Member;476;105;"Quote from: brickafterbrickwalldpt on June 25, 2018, 11:09:02 AM
It's not only about Bitcoin but also about many different assets. People tend to buy Bitcoin even though they don't understand cryptocurrenncies or they don't even bother to read about them. People panic right now because its price is constantly decreasing without any particular reason. Don't focus on the price, focus on the technology.

This is what those blind get goers failed to see on Bitcoin. They tend to see and believe what they wanted to and because of that many failed and lose their money on it. Bitcoin is not for all. It needs proper knowledge on cryptocurrency if someone wants to get a hold of it. One should understand and know what they are doing in order to be successful. One more thing, Bitcoin is very volatile that's why it is not advisable for non risk takers."
2531;2018-07-13 14:55:12;neite99;Sr. Member;560;250;that is a good point made, btc and markets are a zero sum game, someone has to lose money in order to someone else to win it. This must be kept in mind every time and not to be believed in easy money as people promise.
2532;2018-07-13 14:57:36;hdtqisg;Sr. Member;532;250;"Trust of bitcoin:
+ Someone else can put money to buy your BTC when you decide to sell.
+ Value when the quantity is limited.
+ Organized by many organizations and investors."
2533;2018-07-18 15:26:08;Core.BUSTER;Sr. Member;527;250;"Quote from: sunita01 on June 25, 2018, 11:17:52 AM
Bitcoin is a digital currency. It is also true that bitcoin works as a real money. The biggest truth is that bitcoin can make anyone rich. Bitcoin is constantly making progress.
Bitcoin is a digital currency that give high profit and gives opportunity to anyone to become rich and successful cause we know that bitcoin have potential and ability to change our life and economy to become more progressive in the future."
